query,page,clicks,impressions,ctr,position
hp tienda online,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,2,0.0,81.5
hp tienda online,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,11,0.0,85.63636363636364
hp tienda online,https://districomp.com.uy/p/toner-compatible-hp-ce-253a-magenta-3525-3530-ameriprint/2866/2866,0,1,0.0,55.0
hp tienda online,https://districomp.com.uy/p/toner-hp-cc532a-304a-amarillo/2701/2701,0,2,0.0,67.5
hp tinta,https://districomp.com.uy/p/tinta-para-impresora-hp-gt51-negro-315-318-410-415-original/2065/2065,0,1,0.0,12.0
hp tinta continua,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,8,0.0,7.25
hp tinta continua,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,2,0.0,7.5
hp tinta impresora,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,1,0.0,11.0
hp tinta impresora,https://districomp.com.uy/p/tinta-para-impresora-hp-gt51-negro-315-318-410-415-original/2065/2065,0,1,0.0,8.0
hp toner,https://districomp.com.uy/p/toner-compatible-hp-ce278a-78a-ameriprint-/2935/2935,0,1,0.0,11.0
hp toner,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477/2629/2629,0,2,0.0,10.0
hp toner 1005,https://districomp.com.uy/p/toner-original-hp-cb435a-35a-p1005-p1006/2677/2677,0,1,0.0,79.0
hp toner 107,https://districomp.com.uy/p/toner-original-hp-105a-107-mpf-135-137/2575/2575,0,1,0.0,65.0
hp toner 107w,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,13,0.0,36.69230769230769
hp toner 1212,https://districomp.com.uy/p/toner-compatible-hp-ce-285-a-85a-negro-p-1102-m-1212-1217/2502/2502,0,4,0.0,37.5
hp toner 122a,https://districomp.com.uy/p/toner-hp-122a-magenta/2710/2710,0,1,0.0,78.0
hp toner 1312,https://districomp.com.uy/p/toner-compatible-hp-125-a-cyan-1514-1312-1215-/2946/2946,0,2,0.0,75.0
hp toner 1312,https://districomp.com.uy/p/toner-compatible-hp-125-a-negro-1514-1312-1215-/2945/2945,0,1,0.0,72.0
hp toner 1505,https://districomp.com.uy/p/toner-compatible-hp-m-1120-1522-1505-ameriprint-/2952/2952,0,2,0.0,91.0
hp toner 1522,https://districomp.com.uy/p/toner-compatible-hp-m-1120-1522-1505-ameriprint-/2952/2952,0,4,0.0,82.5
hp toner 203,https://districomp.com.uy/p/toner-compatible-hp-cf230a-negro-m-203-227-ameriprint/2910/2910,0,4,0.0,61.0
hp toner 2420,https://districomp.com.uy/p/toner-compatible-hp-q-6511-x-11x-negro-2410-2420-2430-/2535/2535,0,2,0.0,78.0
hp toner 2430,https://districomp.com.uy/p/toner-compatible-hp-q-6511-x-11x-negro-2410-2420-2430-/2535/2535,0,5,0.0,87.6
hp toner 2550,https://districomp.com.uy/p/toner-original-hp-q3971a-cyan-2550/2712/2712,0,4,0.0,55.25
hp toner 2840,https://districomp.com.uy/p/toner-hp-original-q3972a-amarillo-2550-2820-2830-2840/2713/2713,0,2,0.0,73.0
hp toner 285a,https://districomp.com.uy/p/toner-compatible-hp-ce-285-a-85a-negro-p-1102-m-1212-1217/2502/2502,0,4,0.0,59.0
hp toner 3005,https://districomp.com.uy/p/toner-original-hp-q-7551a-3005-3027-3035/2700/2700,0,1,0.0,96.0
hp toner 312,https://districomp.com.uy/p/toner-original-hp-312-a-amarillo-mfp-m476/5090/5090,0,2,0.0,71.5
hp toner 3800,https://districomp.com.uy/p/toner-original-hp-503-a-cyan-3800-3505-/2683/2683,0,3,0.0,77.66666666666667
hp toner 4000,https://districomp.com.uy/p/toner-original-hp-27-a-negro-4000-4050-/2698/2698,0,9,0.0,64.11111111111111
hp toner 4050,https://districomp.com.uy/p/toner-original-hp-27-a-negro-4000-4050-/2698/2698,0,6,0.0,40.333333333333336
hp toner 410,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477/2629/2629,0,7,0.0,55.0
hp toner 414x,https://districomp.com.uy/p/toner-original-hp-414x-amarillo-m-454-479/2827/2827,0,1,0.0,6.0
hp toner 414x,https://districomp.com.uy/p/toner-original-hp-414x-negro-m-454-479/2830/2830,0,4,0.0,63.75
hp toner 4650,https://districomp.com.uy/p/toner-hp-original-c9720a-negro-4600-4650/2703/2703,0,3,0.0,61.333333333333336
hp toner 508,https://districomp.com.uy/p/toner-original-hp-508-x-magenta-m-552-553-577/2659/2659,0,1,0.0,96.0
hp toner 650,https://districomp.com.uy/p/toner-brother-tn-650-original/2609/2609,0,2,0.0,88.0
hp toner cb435a,https://districomp.com.uy/p/toner-compatible-hp-cb435a-35a-ameriprint/2951/2951,0,1,0.0,96.0
hp toner cc530a,https://districomp.com.uy/p/toner-hp-cc530a-304a-negro/2675/2675,0,3,0.0,89.0
hp toner cc532a,https://districomp.com.uy/p/toner-hp-cc532a-304a-amarillo/2701/2701,0,3,0.0,91.0
hp toner ce278a,https://districomp.com.uy/p/toner-compatible-hp-ce278a-78a-ameriprint-/2935/2935,0,2,0.0,89.5
hp toner ce505a,https://districomp.com.uy/p/toner-original-hp-05a-ce505a-negro/2691/2691,0,1,0.0,94.0
hp toner cf258a,https://districomp.com.uy/p/toner-compatible-cf258a-hp-m404w-m428/5042/5042,0,2,0.0,48.5
hp toner cf401a,https://districomp.com.uy/p/toner-hp-cf401a-201a-cyan-original/2665/2665,0,1,0.0,98.0
hp toner cf401x,https://districomp.com.uy/p/toner-hp-cf401x-201x-cyan-/2775/2775,0,2,0.0,84.5
hp toner cf410x,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477/2629/2629,0,2,0.0,97.5
hp toner cp3505,https://districomp.com.uy/p/toner-compatible-hp-q6470a-cp3505-3600-3800-ameriprint-/2954/2954,0,4,0.0,59.25
hp toner m102w,https://districomp.com.uy/p/toner-compatible-hp-cf217a-negro-m102w-m130a-m130nw/2893/2893,0,7,0.0,73.42857142857143
hp toner m12w,https://districomp.com.uy/p/toner-compatible-hp-cf297a-negro-m12-m12a-m12w-m26a-m26nw-/2894/2894,0,8,0.0,50.75
hp toner q2612a,https://districomp.com.uy/p/toner-compatible-hp-q2612a-/2541/2541,0,1,0.0,10.0
hp uruguay,https://districomp.com.uy/p/cartucho-original-hp-664-color-2135-2675-3775/2315/2315,0,1,0.0,52.0
hp uruguay,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,1,0.0,71.0
hp uruguay,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,2,0.0,77.0
hp vicus,https://districomp.com.uy/p/notebook-hp-nueva-i5-11400h-16-1-quot-8gb-ssd-de-1tb-win11/6744/6740,0,1,0.0,46.0
hp w107 toner,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,1,0.0,4.0
hp wifi,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,1,0.0,12.0
hp wifi,https://districomp.com.uy/p/impresora-multifuncion-hp-418-wifi-sistema-continuo-tinta-incluidas/5363/5359,0,6,0.0,15.5
hp xl 920,https://districomp.com.uy/p/cartucho-original-hp-920-xl-amarillo-6000-6500-7000-7500/2360/2360,0,1,0.0,54.0
hp xl 920,https://districomp.com.uy/p/cartucho-original-hp-920-xl-magenta-6000-6500-7000-7500-/2359/2359,0,1,0.0,63.0
hp xp 231,https://districomp.com.uy/p/pack-cartuchos-compatibles-epson-t-297-296-xp-231-241-431-441/2063/2063,0,1,0.0,45.0
hp-officejet pro 8210 tiendas,https://districomp.com.uy/p/impresora-hp-officejet-pro-8210-wifi-doble-faz-cartuchos-incluidos-/4911/4911,0,3,0.0,45.0
hp103a,https://districomp.com.uy/p/toner-original-hp-103-a-negro-1000-1001-1200-1202/2418/2418,0,1,0.0,46.0
hp103a toner,https://districomp.com.uy/p/toner-original-hp-103-a-negro-1000-1001-1200-1202/2418/2418,0,2,0.0,10.0
hp105a,https://districomp.com.uy/p/toner-original-hp-105a-negro-107-mpf-135-137/2575/2575,0,1,0.0,11.0
hp107w,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,66,0.0,67.71212121212122
hp107w impresora,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,10,0.0,56.3
hp107w toner,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,180,0.0,57.61666666666667
hp107w wifi password,https://districomp.com.uy/p/impresora-laser-hp-107w-wifi-monocromatica-toner-incluido/3873/3873,0,2,0.0,10.5
hp1202,https://districomp.com.uy/p/toner-original-hp-103-a-negro-1000-1001-1200-1202/2418/2418,0,1,0.0,71.0
hp122xl,https://districomp.com.uy/p/cartucho-original-hp-122xl-color-1000-1055-2050-3050a/2168/2168,0,1,0.0,43.0
hp124a toner,https://districomp.com.uy/p/toner-original-hp-124-a-negro-1600-2600-2605-260-1015-1017/2686/2686,0,2,0.0,88.0
hp137fnw,https://districomp.com.uy/p/impresora-multifuncion-laser-hp-137fnw-wifi-monocromatica-doble-faz-toner-incluido-/5359/5355,0,1,0.0,6.0
hp137fnw toner,https://districomp.com.uy/p/impresora-multifuncion-laser-hp-137fnw-wifi-monocromatica-doble-faz-toner-incluido-/5359/5355,0,21,0.0,59.666666666666664
hp203 toner,https://districomp.com.uy/p/toner-compatible-hp-cf230a-negro-m-203-227-ameriprint/2910/2910,0,1,0.0,45.0
hp2375,https://districomp.com.uy/,0,1,0.0,5.0
hp2375,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,3,0.0,93.33333333333333
hp2375,https://districomp.com.uy/p/impresora-multifuncion-hp-2375-cartuchos-incluidos-/3944/3944,0,2,0.0,10.5
hp2550l toner,https://districomp.com.uy/p/toner-hp-original-q3972a-amarillo-2550-2820-2830-2840/2713/2713,0,2,0.0,46.0
hp2675,https://districomp.com.uy/p/cartucho-original-hp-664-color-2135-2675-3775/2315/2315,0,1,0.0,8.0
hp27 toner,https://districomp.com.uy/p/toner-original-hp-27-a-negro-4000-4050-/2698/2698,0,7,0.0,32.714285714285715
hp2775,https://districomp.com.uy/p/impresora-multifuncion-hp-2775-wifi-cartuchos-incluidos-/3943/3943,0,6,0.0,17.666666666666668
hp3027 toner,https://districomp.com.uy/p/toner-compatible-hp-q-7551-x-m-3027-3035-p-3005/2969/2969,0,1,0.0,91.0
hp312,https://districomp.com.uy/p/toner-original-hp-312-a-amarillo-mfp-m476/5090/5090,0,6,0.0,67.83333333333333
hp312,https://districomp.com.uy/p/toner-original-hp-312-x-negro-mfp-m476/5089/5089,0,1,0.0,75.0
hp312 toner,https://districomp.com.uy/p/toner-original-hp-312-a-amarillo-mfp-m476/5090/5090,0,5,0.0,79.6
hp312 toner,https://districomp.com.uy/p/toner-original-hp-312-a-cyan-mfp-m476/5087/5087,0,3,0.0,69.66666666666667
hp312 toner,https://districomp.com.uy/p/toner-original-hp-312-a-magenta-mfp-m476/5088/5088,0,1,0.0,71.0
hp312 toner,https://districomp.com.uy/p/toner-original-hp-312-x-negro-mfp-m476/5089/5089,0,1,0.0,88.0
hp312x,https://districomp.com.uy/p/toner-original-hp-312-x-negro-mfp-m476/5089/5089,0,58,0.0,84.36206896551724
hp312x toner,https://districomp.com.uy/p/toner-original-hp-312-x-negro-mfp-m476/5089/5089,0,73,0.0,76.83561643835617
hp315,https://districomp.com.uy/p/impresora-multifuncion-hp-315-sistema-continuo-tinta-incluidas/3841/3841,0,5,0.0,10.4
hp3530 toner,https://districomp.com.uy/p/toner-compatible-hp-ce-253a-magenta-3525-3530-ameriprint/2866/2866,0,1,0.0,76.0
hp3775,https://districomp.com.uy/p/impresora-multifuncion-deskjet-ink-hp-3775-wifi-cartuchos-incluidos/5923/5919,0,1,0.0,42.0
hp404 toner,https://districomp.com.uy/p/toner-compatible-cf258a-hp-m404w-m428/5042/5042,0,1,0.0,3.0
hp410 toner,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477-/2697/2697,0,1,0.0,62.0
hp410 toner,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477/2629/2629,0,2,0.0,68.5
hp414x,https://districomp.com.uy/p/toner-original-hp-414x-negro-m-454-479/2830/2830,0,1,0.0,75.0
hp414x toner,https://districomp.com.uy/p/toner-original-hp-414x-amarillo-m-454-479/2827/2827,0,3,0.0,89.33333333333333
hp414x toner,https://districomp.com.uy/p/toner-original-hp-414x-negro-m-454-479/2830/2830,0,3,0.0,75.66666666666667
hp415,https://districomp.com.uy/p/-impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,8,0.0,9.375
hp415,https://districomp.com.uy/p/impresora-multifuncion-hp-415-wifi-sistema-continuo-tinta-incluidas/3851/3851,0,2,0.0,10.0
hp430g3,https://districomp.com.uy/p/notebook-hp-430-g3-intel-celeron-13-quot-4gb-ssd-de-128gb-win10pro/6232/6228,0,2,0.0,44.0
hp477 toner,https://districomp.com.uy/p/toner-original-hp-cf-410-x-negro-m-452-477/2629/2629,0,2,0.0,42.0
hp479,https://districomp.com.uy/,0,2,0.0,5.0
hp503,https://districomp.com.uy/p/toner-compatible-hp-503-a-amarillo-3800-3505-ameriprint/3029/3029,0,2,0.0,86.5
hp503,https://districomp.com.uy/p/toner-compatible-hp-503-a-magenta-3800-3505-ameriprint-/3030/3030,0,3,0.0,74.66666666666667
hp503a,https://districomp.com.uy/p/toner-compatible-hp-503-a-amarillo-3800-3505-ameriprint/3029/3029,0,2,0.0,94.5
hp505a toner,https://districomp.com.uy/p/toner-original-hp-05a-ce505a-negro/2691/2691,0,4,0.0,71.0
hp508 toner,https://districomp.com.uy/p/toner-original-hp-508-a-magenta-m-552-553-577/2581/2581,0,1,0.0,64.0
hp508 toner,https://districomp.com.uy/p/toner-original-hp-508-a-negro-m-552-553-577/2824/2824,0,14,0.0,69.5
hp508x,https://districomp.com.uy/p/toner-original-hp-508-x-cyan-m-552-553-577/2654/2654,0,4,0.0,53.25
hp508x toner,https://districomp.com.uy/p/toner-original-hp-508-x-cyan-m-552-553-577/2654/2654,0,6,0.0,44.833333333333336
hp643,https://districomp.com.uy/p/toner-original-hp-643-a-amarillo-4700dn/2681/2681,0,2,0.0,60.0
hp643,https://districomp.com.uy/p/toner-original-hp-643-a-negro-4700dn/2705/2705,0,10,0.0,73.0
hp643a,https://districomp.com.uy/p/toner-original-hp-643-a-amarillo-4700dn/2681/2681,0,3,0.0,54.333333333333336
hp643a,https://districomp.com.uy/p/toner-original-hp-643-a-negro-4700dn/2705/2705,0,75,0.0,74.18666666666667
hp643a toner,https://districomp.com.uy/p/toner-original-hp-643-a-amarillo-4700dn/2681/2681,0,17,0.0,48.470588235294116
hp643a toner,https://districomp.com.uy/p/toner-original-hp-643-a-magenta-4700dn/2679/2679,0,6,0.0,12.833333333333334
hp643a toner,https://districomp.com.uy/p/toner-original-hp-643-a-negro-4700dn/2705/2705,0,86,0.0,58.68604651162791
hp6475,https://districomp.com.uy/p/impresora-multifuncion-hp-6475-wifi-cartuchos-incluidos/3979/3979,0,3,0.0,87.33333333333333
hp667,https://districomp.com.uy/p/cartucho-original-hp-667-negro-2375-2775-2776-2375/2334/2334,0,7,0.0,22.0
hp667xl,https://districomp.com.uy/p/cartucho-original-hp-667-xl-negro-2375-2775-2776-/2336/2336,0,4,0.0,70.5
hp8570p,https://districomp.com.uy/p/notebook-hp-8570p-i7-3520m-intel-core-15-6-quot-4gb-ssd-de-120gb-win10pro-funda-/6672/6668,0,1,0.0,16.0
hp920 xl,https://districomp.com.uy/p/cartucho-original-hp-920-xl-magenta-6000-6500-7000-7500-/2359/2359,0,4,0.0,60.5
hp933xl,https://districomp.com.uy/p/cartucho-hp-cn054-933xl-cyan/2394/2394,0,1,0.0,8.0
hp933xl,https://districomp.com.uy/p/cartucho-original-hp-933xl-amarillo-6100-6600-6700/4968/4968,0,1,0.0,7.0
hp964xl,https://districomp.com.uy/p/cartucho-original-hp-964-xl-amarillo-9010-9020/5224/5220,0,1,0.0,26.0
hpc4092a,https://districomp.com.uy/p/toner-hp-c4092a-compatible-/2522/2522,0,3,0.0,91.0
hpc4812a,https://districomp.com.uy/p/cartucho-original-hp-c4812a-magenta-111-510/2258/2258,0,4,0.0,82.5
hpc8061x,https://districomp.com.uy/p/toner-compatible-hp-c8061x-4100-4101-ameriprint/3031/3031,0,3,0.0,64.0
hpc8061x,https://districomp.com.uy/p/toner-hp-c8061x-61x-new-ameriprint/3031/3031,0,1,0.0,68.0
hpcc530a,https://districomp.com.uy/p/toner-hp-cc530a-304a-negro/2675/2675,0,4,0.0,86.5
hpm203dw,https://districomp.com.uy/p/impresora-laser-hp-m203dw-wifi-monocromatica-doble-faz-toner-incluido-/3862/3862,0,4,0.0,32.5
hpq2612,https://districomp.com.uy/p/toner-compatible-hp-q-2612-12a-ameriprint/2972/2972,0,2,0.0,48.5
hpq2612,https://districomp.com.uy/p/toner-original-hp-q2612-12a/2704/2704,0,68,0.0,59.088235294117645
hpq3960a,https://districomp.com.uy/p/toner-hp-q3960a-122a-negro-new-ameriprint/3020/3020,0,4,0.0,38.75
hpq3961a,https://districomp.com.uy/p/toner-hp-q3961a-122a-cyan-new-ameriprint/3021/3021,0,6,0.0,54.333333333333336
hpq3962a,https://districomp.com.uy/p/toner-hp-q3962a-122a-amarillo-new-ameriprint/3022/3022,0,2,0.0,62.5
hpq5949x,https://districomp.com.uy/p/toner-hp-q5949x-49x-negro/2715/2715,0,4,0.0,84.0
hpq6470a,https://districomp.com.uy/p/toner-hp-q6470a-negro/2689/2689,0,10,0.0,55.8
hpq6511x,https://districomp.com.uy/p/toner-hp-q6511x-newameriprint/2974/2974,0,3,0.0,89.33333333333333
hpq7516a,https://districomp.com.uy/p/toner-hp-q7516a-16a-new-ameriprint/2857/2857,0,2,0.0,68.0
hpq7570a,https://districomp.com.uy/p/toner-compatible-hp-q7570a-ameriprint/2895/2895,0,8,0.0,68.125
hr informatica,https://districomp.com.uy/p/calculadora-casio-hr-100rc-con-rollo/5509/5505,0,1,0.0,87.0
hr-100rc,https://districomp.com.uy/p/calculadora-casio-hr-100rc-con-rollo/5509/5505,0,1,0.0,5.0
hr-150rc,https://districomp.com.uy/p/calculadora-casio-hr-150rc-con-rollo/736/736,0,6,0.0,14.5
hr-8rc,https://districomp.com.uy/p/calculadora-casio-hr-8rc-blanca-con-rollo/5864/5860,0,1,0.0,56.0
hr100rc,https://districomp.com.uy/p/calculadora-casio-hr-100rc-con-rollo/5509/5505,0,1,0.0,1.0
hs-02b,https://districomp.com.uy/p/auricular-genius-con-microfono-hs-02b-/3565/3565,0,4,0.0,4.25
hse241,https://districomp.com.uy/p/cinta-rotuladora-brother-hse241-original/984/984,0,5,0.0,51.8
hse251,https://districomp.com.uy/p/cinta-rotuladora-brother-hse251-original/975/975,0,1,0.0,49.0
ht 400,https://districomp.com.uy/p/auricular-vincha-con-microfono-jack-3-5-klip-xtreme-ht-400-/3913/3913,0,11,0.0,81.9090909090909
hub con rj45,https://districomp.com.uy/p/hub-multiplicador-adaptador-usb-2-0-a-rj45-multilaser-ac304/5447/5443,0,2,0.0,3.0
hub informatica,https://districomp.com.uy/p/hub-multiplicador-usb-3-0-targus/6455/6451,0,6,0.0,77.16666666666667
hub rj45,https://districomp.com.uy/p/hub-multiplicador-adaptador-usb-2-0-a-rj45-multilaser-ac304/5447/5443,0,2,0.0,9.5
hub usb rj45,https://districomp.com.uy/p/hub-multiplicador-adaptador-usb-2-0-a-rj45-multilaser-ac304/5447/5443,0,1,0.0,8.0
hurra,https://districomp.com.uy/p/detergente-nevex-hurra-aloe-vera-1-25l/1500/1500,0,2,0.0,11.5
hurra,https://districomp.com.uy/p/detergente-nevex-hurra-limon-1-25l/1501/1501,0,27,0.0,8.148148148148149
hurra,https://districomp.com.uy/p/detergente-nevex-hurra-te-verde-y-pera-1-25l/1576/1576,0,1,0.0,11.0
hurra credit,https://districomp.com.uy/p/detergente-nevex-hurra-aloe-vera-1-25l/1500/1500,0,2,0.0,91.5
hurra fruta,https://districomp.com.uy/p/detergente-nevex-hurra-frutas-citricas-1-25l/1615/1615,0,1,0.0,10.0
hurra!!,https://districomp.com.uy/p/detergente-nevex-hurra-limon-1-25l/1501/1501,0,1,0.0,6.0
hurraa,https://districomp.com.uy/p/detergente-nevex-hurra-limon-1-25l/1501/1501,0,1,0.0,8.0
hv320 adata,https://districomp.com.uy/p/disco-duro-externo-1tb-usb-3-2-adata-hv320/3840/3840,0,1,0.0,79.0
hydra ho243,https://districomp.com.uy/p/aspiradora-trapeadora-hydra-multilaser-ho243/4811/4811,0,2,0.0,17.5
hydra informatica,https://districomp.com.uy/p/aspiradora-trapeadora-hydra-multilaser-ho243/4811/4811,0,5,0.0,92.8
hydra multilaser,https://districomp.com.uy/p/aspiradora-trapeadora-hydra-multilaser-ho041/4482/4482,0,11,0.0,5.454545454545454
hydra multilaser,https://districomp.com.uy/p/aspiradora-trapeadora-robot-multilaser-ho041/4482/4482,0,1,0.0,5.0
i 7 3770,https://districomp.com.uy/p/pc-hp-8300-i7-3770-8gb-1tb-win7/3886/3886,0,1,0.0,6.0
i con sombrero,https://districomp.com.uy/p/chinches-con-sombrero-de-colores-x100-deli-/1176/1176,0,4,0.0,50.75
i papel,https://districomp.com.uy/,0,2,0.0,9.5
i250,https://districomp.com.uy/p/cartucho-compatible-canon-bci-21-24-color-i250-mp390-mp130/2454/2454,0,4,0.0,67.75
i3 -10110u,https://districomp.com.uy/p/notebook-asus-nueva-i3-6100-15-6-quot-4gb-1tb-win10-/3982/3982,0,1,0.0,9.0
i3 1115g4,https://districomp.com.uy/p/notebook-hp-i3-1115g4-14-quot-4gb-ssd-de-256gb-win10pro/6082/6078,0,1,0.0,11.0
i3 1210p,https://districomp.com.uy/p/notebook-hp-i3-1115g4-14-quot-4gb-ssd-de-256gb-win10pro/6082/6078,0,1,0.0,8.0
i3 5200u,https://districomp.com.uy/p/notebook-probook-hp-450-g2-i5-5200u-15-6-4gb-500gb-win10pro-funda/3952/3952,0,1,0.0,10.0
i3 6100,https://districomp.com.uy/p/notebook-asus-nueva-i3-6100-15-6-quot-4gb-1tb-win10-/3982/3982,0,19,0.0,40.78947368421053
i3 6100k,https://districomp.com.uy/p/notebook-asus-nueva-i3-6100-15-6-quot-4gb-1tb-win10-/3982/3982,0,1,0.0,38.0
i3 hp laptop,https://districomp.com.uy/p/notebook-hp-i3-1115g4-14-quot-4gb-ssd-de-256gb-win10pro/6082/6078,0,1,0.0,9.0
i3-1115g4,https://districomp.com.uy/p/notebook-dell-3501-nueva-i3-1115g4-15-6-quot-4gb-1tb-win10/6742/6738,0,1,0.0,11.0
i3-1115g4,https://districomp.com.uy/p/notebook-hp-i3-1115g4-14-quot-4gb-ssd-de-256gb-win10pro/6082/6078,0,1,0.0,22.0
i3-6100,https://districomp.com.uy/p/notebook-asus-nueva-i3-6100-15-6-quot-4gb-1tb-win10-/3982/3982,0,2,0.0,11.0
i5 2400,https://districomp.com.uy/p/pc-lenovo-m91p-i5-2400-8gb-320gb-win10pro/5564/5560,0,1,0.0,18.0
i5 347,https://districomp.com.uy/p/pc-lenovo-m93p-i5-4570-8gb-500gb-win10pro/5436/5432,0,1,0.0,9.0
i5 3570,https://districomp.com.uy/p/pc-dell-7010-i5-3570-8gb-ssd-de-240gb-win10pro/3892/3892,0,2,0.0,19.5
i5 4570,https://districomp.com.uy/p/pc-lenovo-m93p-i5-4570-8gb-500gb-win10pro/5436/5432,0,15,0.0,32.53333333333333
i5 4590,https://districomp.com.uy/p/pc-dell-9020-i5-4590-8gb-ssd-de-240gb-win10pro/3891/3891,0,4,0.0,33.0
i5 4590 pc,https://districomp.com.uy/p/pc-dell-9020-i5-4590-8gb-ssd-de-240gb-win10pro/3891/3891,0,1,0.0,26.0
i5 6300,https://districomp.com.uy/p/notebook-hp-spectre-x360-i5-6300-13-3-quot-8gb-256gb-ssd-touch-win10pro-funda/3941/3941,0,7,0.0,52.714285714285715
i5 6300u,https://districomp.com.uy/p/notebook-dell-latitude-7480-i5-6300u-14-quot-8gb-ssd-de-256gb-win10pro-funda/3974/3974,0,3,0.0,50.666666666666664
